input,output
Designer/Studio Profiles,"DESCRIPTION:
The UI should display a list of designer/studio profiles, each containing a profile picture, name, specialty, and a call-to-action (CTA) button. The design should be responsive, mobile-first, and accessible.
COMPONENTS:
- DesignerProfileCard: (standalone): A single designer/studio profile card.
- DesignerProfileList: (takes children): A container for a list of designer/studio profiles.
HTML:
<main class=""max-w-md mx-auto p-4 md:p-6 lg:p-8""><h1 class=""text-3xl font-bold mb-4"">Designer Profiles</h1><DesignerProfileList><DesignerProfileCard/><DesignerProfileCard/><!-- Add more DesignerProfileCard components here --></DesignerProfileList></main>
COMPONENT HTML:
DesignerProfileCard:
<article class=""bg-white shadow-md rounded p-4 mb-4""><img src={profile_picture_url} alt={name} class=""w-24 h-24 rounded-full mb-2""/><h2 class=""text-lg font-bold"">{name}</h2><p class=""text-gray-600"">{specialty}</p><button class=""bg-orange-500 hover:bg-orange-700 text-white font-bold py-2 px-4 rounded"">View Portfolio</button></article>
DesignerProfileList:
<ul class=""flex flex-wrap -mx-4"">{children}</ul>"
Designer/Studio Profiles,"DESCRIPTION:
The UI should display a profile section for designers/studios, showcasing their information, projects, and skills. It should be responsive, mobile-first, accessible, and SEO-friendly.
COMPONENTS:
- DesignerProfileHeader: A standalone component that displays the designer's/studio's name, profile picture, and tagline.
- ProjectCard: A standalone component that displays a project's information, including title, description, and image.
- SkillBadge: A standalone component that displays a skill with a title and icon.
- DesignerProfileSection: A component that takes children to display the designer's/studio's projects and skills.
HTML:
<section class=""max-w-md mx-auto p-4""><DesignerProfileHeader/><DesignerProfileSection><h2 class=""text-lg font-bold mb-4"">Projects</h2><ul class=""flex flex-wrap justify-center mb-4""><ProjectCard/><ProjectCard/><!-- Add more ProjectCard components here --></ul><h2 class=""text-lg font-bold mb-4"">Skills</h2><ul class=""flex flex-wrap justify-center""><SkillBadge/><SkillBadge/><!-- Add more SkillBadge components here --></ul></DesignerProfileSection></section>
COMPONENT HTML:
DesignerProfileHeader:
<header class=""flex justify-center mb-4""><img src=""{profile_picture_url}"" alt=""{designer_name}"" class=""w-24 h-24 rounded-full""/><div class=""ml-4""><h1 class=""text-2xl font-bold"">{designer_name}</h1><p class=""text-sm"">{tagline}</p></div></header>
ProjectCard:
<li class=""w-full md:w-1/2 lg:w-1/3 xl:w-1/4 p-4""><img src=""{project_image_url}"" alt=""{project_title}"" class=""w-full h-48 object-cover rounded""/><h3 class=""text-lg font-bold"">{project_title}</h3><p class=""text-sm"">{project_description}</p></li>
SkillBadge:
<li class=""mr-4 mb-4""><span class=""bg-orange-100 text-orange-800 py-1 px-2 rounded"">{skill_title}</span><!-- Add icon here --><i class=""fas fa-{skill_icon}""></i></li>
DesignerProfileSection:
<!-- This component should render its children --><div class=""px-4"">{children}</div>"
Designer/Studio Profiles,"DESCRIPTION:
The UI should display a list of designer/studio profiles, each containing a profile picture, name, specialty, and a call-to-action (CTA) button. The design should be responsive, mobile-first, and accessible.
COMPONENTS:
- DesignerProfileCard: (standalone): A single designer/studio profile card.
- DesignerProfileList: (takes children): A container for a list of designer/studio profiles.
HTML:
<main class=""max-w-md mx-auto p-4 md:p-6 lg:p-8""><h1 class=""text-3xl font-bold mb-4"">Designer Profiles</h1><DesignerProfileList><DesignerProfileCard/><DesignerProfileCard/><!-- Add more DesignerProfileCard components here --></DesignerProfileList></main>
COMPONENT HTML:
DesignerProfileCard:
<article class=""bg-white shadow-md rounded p-4 mb-4""><img src={profile_picture_url} alt={name} class=""w-24 h-24 rounded-full mb-2""/><h2 class=""text-lg font-bold"">{name}</h2><p class=""text-gray-600"">{specialty}</p><button class=""bg-orange-500 hover:bg-orange-700 text-white font-bold py-2 px-4 rounded"">View Portfolio</button></article>
DesignerProfileList:
<ul class=""flex flex-wrap -mx-4"">{children}</ul>"
Designer/Studio Profiles,"DESCRIPTION:
The UI should display a list of designer/studio profiles, each containing a profile picture, name, specialty, and a call-to-action (CTA) button. The design should be responsive, mobile-first, and accessible.
COMPONENTS:
- DesignerProfileCard: (standalone): A single designer/studio profile card.
- DesignerProfileList: (takes children): A container for a list of designer/studio profiles.
HTML:
<main class=""max-w-md mx-auto p-4 md:p-6 lg:p-8""><h1 class=""text-3xl font-bold mb-4"">Designer Profiles</h1><DesignerProfileList><DesignerProfileCard/><DesignerProfileCard/><!-- Add more DesignerProfileCard components here --></DesignerProfileList></main>
COMPONENT HTML:
DesignerProfileCard:
<article class=""bg-white shadow-md rounded p-4 mb-4""><img src={profile_picture_url} alt={name} class=""w-24 h-24 rounded-full mb-2""/><h2 class=""text-lg font-bold"">{name}</h2><p class=""text-gray-600"">{specialty}</p><button class=""bg-orange-500 hover:bg-orange-700 text-white font-bold py-2 px-4 rounded"">View Portfolio</button></article>
DesignerProfileList:
<ul class=""flex flex-wrap -mx-4"">{children}</ul>"
Designer/Studio Profiles,"DESCRIPTION:
The UI should display a list of designer/studio profiles, each containing a profile picture, name, specialty, and a call-to-action (CTA) button. The design should be responsive, mobile-first, and accessible.
COMPONENTS:
- DesignerProfileCard: (standalone): A single designer/studio profile card.
- DesignerProfileList: (takes children): A container for a list of designer/studio profiles.
HTML:
<main class=""max-w-md mx-auto p-4 md:p-6 lg:p-8""><h1 class=""text-3xl font-bold mb-4"">Designer Profiles</h1><DesignerProfileList><DesignerProfileCard/><DesignerProfileCard/><!-- Add more DesignerProfileCard components here --></DesignerProfileList></main>
COMPONENT HTML:
DesignerProfileCard:
<article class=""bg-white shadow-md rounded p-4 mb-4""><img src={profile_picture_url} alt={name} class=""w-24 h-24 rounded-full mb-2""/><h2 class=""text-lg font-bold"">{name}</h2><p class=""text-gray-600"">{specialty}</p><button class=""bg-orange-500 hover:bg-orange-700 text-white font-bold py-2 px-4 rounded"">View Portfolio</button></article>
DesignerProfileList:
<ul class=""flex flex-wrap -mx-4"">{children}</ul>"
Responsive Post Formatting,"DESCRIPTION:
The UI should display a responsive post format that adapts to different screen sizes, with a clear separation between the post's title, metadata, content, and action buttons. The post format should be mobile-first, accessible, and SEO-friendly.
COMPONENTS:
- PostHeader: (standalone): Displays the post's title and metadata.
- PostContent: (standalone): Displays the post's content.
- PostActions: (standalone): Displays the post's action buttons (e.g., like, comment, share).
- PostContainer: (takes children): Wraps the entire post format.
HTML:
<div class=""max-w-md mx-auto p-4 md:p-6 lg:p-8""><PostContainer><PostHeader/><PostContent/><PostActions/></PostContainer></div>
COMPONENT HTML:
PostHeader:
<header class=""flex justify-between mb-4""><h2 class=""text-2xl font-bold"">{post_title}</h2><p class=""text-sm text-gray-600"">{posted_at} by {author_name}</p></header>
PostContent:
<div class=""text-lg leading-relaxed mb-4"">{post_content}</div>
PostActions:
<div class=""flex justify-between mb-4""><button class=""bg-blue-500 hover:bg-blue-700 text-white font-bold py-2 px-4 rounded"">Like </button><button class=""bg-orange-500 hover:bg-orange-700 text-white font-bold py-2 px-4 rounded"">Comment </button><button class=""bg-green-500 hover:bg-green-700 text-white font-bold py-2 px-4 rounded"">Share </button></div>
PostContainer:
<div class=""bg-white rounded shadow-md p-4"">{children}</div>"
Responsive Post Formatting,"DESCRIPTION:
The UI should display a responsive post format that adapts to different screen sizes, with a clear separation between the post's title, metadata, content, and action buttons. The post format should be mobile-first, accessible, and SEO-friendly.
COMPONENTS:
- PostHeader: (standalone): Displays the post's title and metadata.
- PostContent: (standalone): Displays the post's content.
- PostActions: (standalone): Displays the post's action buttons (e.g., like, comment, share).
- PostContainer: (takes children): Wraps the entire post format.
HTML:
<div class=""max-w-md mx-auto p-4 md:p-6 lg:p-8""><PostContainer><PostHeader/><PostContent/><PostActions/></PostContainer></div>
COMPONENT HTML:
PostHeader:
<header class=""flex justify-between mb-4""><h2 class=""text-2xl font-bold"">{post_title}</h2><p class=""text-sm text-gray-600"">{posted_at} by {author_name}</p></header>
PostContent:
<div class=""text-lg leading-relaxed mb-4"">{post_content}</div>
PostActions:
<div class=""flex justify-between mb-4""><button class=""bg-blue-500 hover:bg-blue-700 text-white font-bold py-2 px-4 rounded"">Like </button><button class=""bg-orange-500 hover:bg-orange-700 text-white font-bold py-2 px-4 rounded"">Comment </button><button class=""bg-green-500 hover:bg-green-700 text-white font-bold py-2 px-4 rounded"">Share </button></div>
PostContainer:
<div class=""bg-white rounded shadow-md p-4"">{children}</div>"
Responsive Post Formatting,"DESCRIPTION:
The UI should display a post in a responsive format, with a title, content, and metadata (author and date). On smaller screens, the metadata should be displayed below the content, and on larger screens, it should be displayed to the side of the content.
COMPONENTS:
- Post: A standalone component that contains the title, content, and metadata of a post.
- PostMetadata: A standalone component that displays the author and date of a post.
- PostTitle: A standalone component that displays the title of a post.
- PostContent: A standalone component that displays the content of a post.
HTML:
<div class=""max-w-md mx-auto p-4 lg:p-6""><Post/></div>
COMPONENT HTML:
Post:
<div class=""flex flex-wrap lg:flex-nowrap""><div class=""w-full lg:w-1/2 lg:pr-4""><PostTitle/></div><div class=""w-full lg:w-1/2 lg:pl-4""><PostContent/></div><div class=""w-full lg:w-1/2 lg:pl-4""><PostMetadata/></div></div>
PostMetadata:
<p class=""text-sm text-gray-600"">Posted by {author} on {date}</p>
PostTitle:
<h2 class=""text-2xl font-bold"">{post_title}</h2>
PostContent:
<p class=""text-lg"">{post_content}</p>"
Responsive Post Formatting,"DESCRIPTION:
The UI should display a responsive post formatting, with a profile picture, username, post text, and actions (like, comment, share). The post should adapt to different screen sizes, with the profile picture and username on the same line on larger screens, and stacked on smaller screens.
COMPONENTS:
- UserProfilePicture: Standalone component, displays the profile picture of the user who made the post.
- UserName: Standalone component, displays the username of the user who made the post.
- PostText: Standalone component, displays the text of the post.
- PostActions: Standalone component, displays the actions for the post (like, comment, share).
HTML:
<div class=""flex flex-wrap md:flex-nowrap md:justify-start mb-4""><UserProfilePicture/><div class=""md:ml-4""><UserName/><PostText/><PostActions/></div></div>
COMPONENT HTML:
UserProfilePicture:
<img src=""{profile_picture_url}"" class=""w-12 h-12 rounded-full""/>
UserName:
<span class=""text-lg"">{username}</span>
PostText:
<p class=""text-gray-600"">{post_text}</p>
PostActions:
<div class=""flex justify-evenly mt-2""><button class=""text-gray-600"">{like_count} likes</button><button class=""text-gray-600"">{comment_count} comments</button><button class=""text-gray-600"">Share</button></div>"
Responsive Post Formatting,"DESCRIPTION:
The UI should display a responsive post format that adapts to different screen sizes, with a clear separation between the post's title, metadata, content, and action buttons. The post format should be mobile-first, accessible, and SEO-friendly.
COMPONENTS:
- PostHeader: (standalone): Displays the post's title and metadata.
- PostContent: (standalone): Displays the post's content.
- PostActions: (standalone): Displays the post's action buttons (e.g., like, comment, share).
- PostContainer: (takes children): Wraps the entire post format.
HTML:
<div class=""max-w-md mx-auto p-4 md:p-6 lg:p-8""><PostContainer><PostHeader/><PostContent/><PostActions/></PostContainer></div>
COMPONENT HTML:
PostHeader:
<header class=""flex justify-between mb-4""><h2 class=""text-2xl font-bold"">{post_title}</h2><p class=""text-sm text-gray-600"">{posted_at} by {author_name}</p></header>
PostContent:
<div class=""text-lg leading-relaxed mb-4"">{post_content}</div>
PostActions:
<div class=""flex justify-between mb-4""><button class=""bg-blue-500 hover:bg-blue-700 text-white font-bold py-2 px-4 rounded"">Like </button><button class=""bg-orange-500 hover:bg-orange-700 text-white font-bold py-2 px-4 rounded"">Comment </button><button class=""bg-green-500 hover:bg-green-700 text-white font-bold py-2 px-4 rounded"">Share </button></div>
PostContainer:
<div class=""bg-white rounded shadow-md p-4"">{children}</div>"
